Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0031120~snRNA pseudouridine synthesis	3	0.11367942402425162	0.043171383653145004	ENSG00000145912, ENSG00000130826, ENSG00000182117	2439	3	19453	7.975809758097582	1.0	0.6580137079501802	0.6414341740783989
GOTERM_BP_DIRECT	GO:0070252~actin-mediated cell contraction	3	0.11367942402425162	0.043171383653145004	ENSG00000162493, ENSG00000213853, ENSG00000197702	2439	3	19453	7.975809758097582	1.0	0.6580137079501802	0.6414341740783989
GOTERM_BP_DIRECT	GO:0031118~rRNA pseudouridine synthesis	3	0.11367942402425162	0.043171383653145004	ENSG00000145912, ENSG00000130826, ENSG00000182117	2439	3	19453	7.975809758097582	1.0	0.6580137079501802	0.6414341740783989
GOTERM_BP_DIRECT	GO:1902958~positive regulation of mitochondrial electron transport, NADH to ubiquinone	3	0.11367942402425162	0.043171383653145004	ENSG00000116288, ENSG00000158828, ENSG00000136003	2439	3	19453	7.975809758097582	1.0	0.6580137079501802	0.6414341740783989
GOTERM_BP_DIRECT	GO:1902445~regulation of mitochondrial membrane permeability involved in programmed necrotic cell death	3	0.11367942402425162	0.043171383653145004	ENSG00000087088, ENSG00000108179, ENSG00000125652	2439	3	19453	7.975809758097582	1.0	0.6580137079501802	0.6414341740783989
GOTERM_BP_DIRECT	GO:0061198~fungiform papilla formation	3	0.11367942402425162	0.043171383653145004	ENSG00000196591, ENSG00000168036, ENSG00000116478	2439	3	19453	7.975809758097582	1.0	0.6580137079501802	0.6414341740783989
GOTERM_BP_DIRECT	GO:0034462~small-subunit processome assembly	3	0.11367942402425162	0.043171383653145004	ENSG00000146109, ENSG00000079246, ENSG00000253729	2439	3	19453	7.975809758097582	1.0	0.6580137079501802	0.6414341740783989
GOTERM_BP_DIRECT	GO:0061740~protein targeting to lysosome involved in chaperone-mediated autophagy	3	0.11367942402425162	0.043171383653145004	ENSG00000120885, ENSG00000005893, ENSG00000109971	2439	3	19453	7.975809758097582	1.0	0.6580137079501802	0.6414341740783989
GOTERM_BP_DIRECT	GO:0048524~positive regulation of viral process	3	0.11367942402425162	0.043171383653145004	ENSG00000238227, ENSG00000075785, ENSG00000148175	2439	3	19453	7.975809758097582	1.0	0.6580137079501802	0.6414341740783989
GOTERM_BP_DIRECT	GO:0023021~termination of signal transduction	3	0.11367942402425162	0.043171383653145004	ENSG00000166311, ENSG00000163932, ENSG00000177628	2439	3	19453	7.975809758097582	1.0	0.6580137079501802	0.6414341740783989
GOTERM_BP_DIRECT	GO:0051987~positive regulation of attachment of spindle microtubules to kinetochore	3	0.11367942402425162	0.043171383653145004	ENSG00000179051, ENSG00000134057, ENSG00000068903	2439	3	19453	7.975809758097582	1.0	0.6580137079501802	0.6414341740783989
GOTERM_BP_DIRECT	GO:1904715~negative regulation of chaperone-mediated autophagy	3	0.11367942402425162	0.043171383653145004	ENSG00000104852, ENSG00000064601, ENSG00000145335	2439	3	19453	7.975809758097582	1.0	0.6580137079501802	0.6414341740783989
GOTERM_BP_DIRECT	GO:0030163~protein catabolic process	16	0.6062902614626753	0.043686341410450864	ENSG00000087191, ENSG00000046774, ENSG00000131238, ENSG00000165916, ENSG00000153395, ENSG00000181191, ENSG00000137275, ENSG00000254986, ENSG00000166340, ENSG00000182197, ENSG00000013275, ENSG00000100764, ENSG00000142208, ENSG00000161057, ENSG00000118939, ENSG00000204308	2439	75	19453	1.7015060817274839	1.0	0.6642062654245664	0.6474707017996673
GOTERM_BP_DIRECT	GO:0032781~positive regulation of ATPase activity	8	0.30314513073133764	0.044384165101190406	ENSG00000100591, ENSG00000143337, ENSG00000160679, ENSG00000108518, ENSG00000140416, ENSG00000077232, ENSG00000132002, ENSG00000069849	2439	27	19453	2.363202891288172	1.0	0.669817326169076	0.6529403843775121
GOTERM_BP_DIRECT	GO:0090200~positive regulation of release of cytochrome c from mitochondria	8	0.30314513073133764	0.044384165101190406	ENSG00000030110, ENSG00000158828, ENSG00000087088, ENSG00000105185, ENSG00000002330, ENSG00000015475, ENSG00000135116, ENSG00000108179	2439	27	19453	2.363202891288172	1.0	0.669817326169076	0.6529403843775121
GOTERM_BP_DIRECT	GO:0045879~negative regulation of smoothened signaling pathway	8	0.30314513073133764	0.044384165101190406	ENSG00000140474, ENSG00000102858, ENSG00000105429, ENSG00000165280, ENSG00000147257, ENSG00000188997, ENSG00000107882, ENSG00000204628	2439	27	19453	2.363202891288172	1.0	0.669817326169076	0.6529403843775121
GOTERM_BP_DIRECT	GO:0010507~negative regulation of autophagy	14	0.5305039787798408	0.04643840186957707	ENSG00000197172, ENSG00000178252, ENSG00000066135, ENSG00000114867, ENSG00000112977, ENSG00000164916, ENSG00000110321, ENSG00000068903, ENSG00000204713, ENSG00000142208, ENSG00000143384, ENSG00000221867, ENSG00000103257, ENSG00000204308	2439	63	19453	1.772402168466129	1.0	0.6895568769300887	0.6721825708032507
GOTERM_BP_DIRECT	GO:0099003~vesicle-mediated transport in synapse	4	0.15157256536566882	0.0465947300674291	ENSG00000171603, ENSG00000167461, ENSG00000069329, ENSG00000166900	2439	7	19453	4.557605576055761	1.0	0.6895568769300887	0.6721825708032507
GOTERM_BP_DIRECT	GO:0010032~meiotic chromosome condensation	4	0.15157256536566882	0.0465947300674291	ENSG00000136824, ENSG00000025770, ENSG00000010292, ENSG00000121152	2439	7	19453	4.557605576055761	1.0	0.6895568769300887	0.6721825708032507
GOTERM_BP_DIRECT	GO:0044387~negative regulation of protein kinase activity by regulation of protein phosphorylation	4	0.15157256536566882	0.0465947300674291	ENSG00000181163, ENSG00000160710, ENSG00000100034, ENSG00000110880	2439	7	19453	4.557605576055761	1.0	0.6895568769300887	0.6721825708032507
GOTERM_BP_DIRECT	GO:2001140~positive regulation of phospholipid transport	4	0.15157256536566882	0.0465947300674291	ENSG00000155368, ENSG00000170855, ENSG00000167972, ENSG00000169230	2439	7	19453	4.557605576055761	1.0	0.6895568769300887	0.6721825708032507
GOTERM_BP_DIRECT	GO:1901621~negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning	4	0.15157256536566882	0.0465947300674291	ENSG00000086598, ENSG00000072062, ENSG00000107882, ENSG00000143147	2439	7	19453	4.557605576055761	1.0	0.6895568769300887	0.6721825708032507
GOTERM_BP_DIRECT	GO:1901020~negative regulation of calcium ion transmembrane transporter activity	4	0.15157256536566882	0.0465947300674291	ENSG00000108953, ENSG00000143933, ENSG00000160014, ENSG00000198668	2439	7	19453	4.557605576055761	1.0	0.6895568769300887	0.6721825708032507
GOTERM_BP_DIRECT	GO:0006086~acetyl-CoA biosynthetic process from pyruvate	4	0.15157256536566882	0.0465947300674291	ENSG00000091140, ENSG00000131828, ENSG00000168291, ENSG00000143158	2439	7	19453	4.557605576055761	1.0	0.6895568769300887	0.6721825708032507
GOTERM_BP_DIRECT	GO:0035633~maintenance of permeability of blood-brain barrier	9	0.34103827207275483	0.047100384888621075	ENSG00000158769, ENSG00000168389, ENSG00000075624, ENSG00000105699, ENSG00000064651, ENSG00000157224, ENSG00000035403, ENSG00000184009, ENSG00000135862	2439	33	19453	2.175220843117522	1.0	0.6936808492512097	0.6762026341359141
GOTERM_BP_DIRECT	GO:0001578~microtubule bundle formation	9	0.34103827207275483	0.047100384888621075	ENSG00000131711, ENSG00000130479, ENSG00000166851, ENSG00000110172, ENSG00000134222, ENSG00000101367, ENSG00000112984, ENSG00000137497, ENSG00000094914	2439	33	19453	2.175220843117522	1.0	0.6936808492512097	0.6762026341359141
GOTERM_BP_DIRECT	GO:0090398~cellular senescence	13	0.49261083743842365	0.047542767505766304	ENSG00000160789, ENSG00000076984, ENSG00000181163, ENSG00000174775, ENSG00000179218, ENSG00000140474, ENSG00000147889, ENSG00000034152, ENSG00000188486, ENSG00000163932, ENSG00000108175, ENSG00000123374, ENSG00000140443	2439	57	19453	1.8190443307941853	1.0	0.6985129687385664	0.680913001921528
GOTERM_BP_DIRECT	GO:0006605~protein targeting	11	0.4168245547555892	0.04868933408479788	ENSG00000135506, ENSG00000182934, ENSG00000108953, ENSG00000134308, ENSG00000123159, ENSG00000140854, ENSG00000164924, ENSG00000005893, ENSG00000149823, ENSG00000197879, ENSG00000170027	2439	45	19453	1.9496423853127416	1.0	0.7110478990772131	0.6931320979551759
GOTERM_BP_DIRECT	GO:0007566~embryo implantation	11	0.4168245547555892	0.04868933408479788	ENSG00000142168, ENSG00000172270, ENSG00000164880, ENSG00000067445, ENSG00000163041, ENSG00000213853, ENSG00000130726, ENSG00000112033, ENSG00000132475, ENSG00000162244, ENSG00000004478	2439	45	19453	1.9496423853127416	1.0	0.7110478990772131	0.6931320979551759
GOTERM_BP_DIRECT	GO:0051443~positive regulation of ubiquitin-protein transferase activity	7	0.2652519893899204	0.04874493941645162	ENSG00000046774, ENSG00000166851, ENSG00000158828, ENSG00000185651, ENSG00000103266, ENSG00000127445, ENSG00000177889	2439	22	19453	2.5377576503037758	1.0	0.7110478990772131	0.6931320979551759
GOTERM_BP_DIRECT	GO:0060548~negative regulation of cell death	15	0.5683971201212581	0.05015870613649784	ENSG00000110108, ENSG00000066135, ENSG00000124193, ENSG00000069329, ENSG00000117862, ENSG00000176108, ENSG00000116288, ENSG00000142871, ENSG00000118523, ENSG00000120885, ENSG00000204389, ENSG00000204388, ENSG00000101421, ENSG00000163956, ENSG00000147457	2439	70	19453	1.7091020910209103	1.0	0.7299285997768448	0.7115370741934621
GOTERM_BP_DIRECT	GO:0009306~protein secretion	14	0.5305039787798408	0.05185272290336013	ENSG00000127022, ENSG00000155660, ENSG00000115107, ENSG00000158623, ENSG00000164077, ENSG00000143545, ENSG00000084733, ENSG00000086598, ENSG00000138073, ENSG00000089248, ENSG00000167461, ENSG00000183597, ENSG00000181789, ENSG00000087460	2439	64	19453	1.7447083845838458	1.0	0.7525590182862535	0.7335972890951403
GOTERM_BP_DIRECT	GO:0043923~positive regulation by host of viral transcription	6	0.22735884804850323	0.05227059778344763	ENSG00000160208, ENSG00000099956, ENSG00000069275, ENSG00000136807, ENSG00000127616, ENSG00000100603	2439	17	19453	2.8149916793285583	1.0	0.7525590182862535	0.7335972890951403
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	35	1.3262599469496021	0.052906040331284335	ENSG00000161999, ENSG00000116729, ENSG00000158828, ENSG00000197530, ENSG00000104529, ENSG00000175104, ENSG00000189171, ENSG00000177889, ENSG00000132256, ENSG00000143799, ENSG00000055130, ENSG00000204713, ENSG00000088832, ENSG00000168036, ENSG00000079785, ENSG00000164251, ENSG00000157593, ENSG00000100387, ENSG00000126456, ENSG00000102096, ENSG00000129474, ENSG00000072274, ENSG00000132024, ENSG00000134248, ENSG00000000003, ENSG00000196924, ENSG00000137275, ENSG00000168884, ENSG00000198909, ENSG00000088888, ENSG00000141867, ENSG00000166848, ENSG00000184216, ENSG00000011485, ENSG00000144136	2439	205	19453	1.3617236172361722	1.0	0.7525590182862535	0.7335972890951403
GOTERM_BP_DIRECT	GO:0006997~nucleus organization	8	0.30314513073133764	0.05300849618575289	ENSG00000135052, ENSG00000163041, ENSG00000180957, ENSG00000101421, ENSG00000132475, ENSG00000137497, ENSG00000147457, ENSG00000176108	2439	28	19453	2.2788027880278805	1.0	0.7525590182862535	0.7335972890951403
GOTERM_BP_DIRECT	GO:0006665~sphingolipid metabolic process	8	0.30314513073133764	0.05300849618575289	ENSG00000173409, ENSG00000164300, ENSG00000099797, ENSG00000177628, ENSG00000168528, ENSG00000221968, ENSG00000197746, ENSG00000176170	2439	28	19453	2.2788027880278805	1.0	0.7525590182862535	0.7335972890951403
GOTERM_BP_DIRECT	GO:0046931~pore complex assembly	5	0.189465706707086	0.05319134422442105	ENSG00000120509, ENSG00000156261, ENSG00000137845, ENSG00000002330, ENSG00000163468	2439	12	19453	3.3232540658739924	1.0	0.7525590182862535	0.7335972890951403
GOTERM_BP_DIRECT	GO:0042989~sequestering of actin monomers	5	0.189465706707086	0.05319134422442105	ENSG00000034510, ENSG00000158164, ENSG00000205542, ENSG00000148180, ENSG00000247596	2439	12	19453	3.3232540658739924	1.0	0.7525590182862535	0.7335972890951403
GOTERM_BP_DIRECT	GO:0016572~histone phosphorylation	5	0.189465706707086	0.05319134422442105	ENSG00000163932, ENSG00000164885, ENSG00000123374, ENSG00000149503, ENSG00000162302	2439	12	19453	3.3232540658739924	1.0	0.7525590182862535	0.7335972890951403
GOTERM_BP_DIRECT	GO:0071786~endoplasmic reticulum tubular network organization	5	0.189465706707086	0.05319134422442105	ENSG00000084733, ENSG00000168476, ENSG00000133318, ENSG00000141699, ENSG00000115310	2439	12	19453	3.3232540658739924	1.0	0.7525590182862535	0.7335972890951403
GOTERM_BP_DIRECT	GO:0044794~positive regulation by host of viral process	5	0.189465706707086	0.05319134422442105	ENSG00000166794, ENSG00000172757, ENSG00000173599, ENSG00000188706, ENSG00000172239	2439	12	19453	3.3232540658739924	1.0	0.7525590182862535	0.7335972890951403
GOTERM_BP_DIRECT	GO:0090267~positive regulation of mitotic cell cycle spindle assembly checkpoint	5	0.189465706707086	0.05319134422442105	ENSG00000144635, ENSG00000134690, ENSG00000080986, ENSG00000149503, ENSG00000178999	2439	12	19453	3.3232540658739924	1.0	0.7525590182862535	0.7335972890951403
GOTERM_BP_DIRECT	GO:0046902~regulation of mitochondrial membrane permeability	5	0.189465706707086	0.05319134422442105	ENSG00000151729, ENSG00000030110, ENSG00000005022, ENSG00000002330, ENSG00000108179	2439	12	19453	3.3232540658739924	1.0	0.7525590182862535	0.7335972890951403
GOTERM_BP_DIRECT	GO:0019827~stem cell population maintenance	13	0.49261083743842365	0.05337982508856656	ENSG00000136826, ENSG00000072501, ENSG00000107779, ENSG00000006712, ENSG00000180182, ENSG00000110367, ENSG00000119403, ENSG00000198816, ENSG00000168036, ENSG00000103037, ENSG00000184634, ENSG00000101882, ENSG00000099917	2439	58	19453	1.7876814975046302	1.0	0.7534815033286809	0.734496530895334
GOTERM_BP_DIRECT	GO:0030148~sphingolipid biosynthetic process	12	0.45471769609700646	0.05464339420594993	ENSG00000143753, ENSG00000172292, ENSG00000118402, ENSG00000165389, ENSG00000119537, ENSG00000143418, ENSG00000066322, ENSG00000074696, ENSG00000133275, ENSG00000172057, ENSG00000128699, ENSG00000176170	2439	52	19453	1.8405714826379034	1.0	0.7677710928431402	0.7484260751242522
GOTERM_BP_DIRECT	GO:0097191~extrinsic apoptotic signaling pathway	12	0.45471769609700646	0.05464339420594993	ENSG00000085733, ENSG00000137275, ENSG00000186010, ENSG00000167004, ENSG00000105723, ENSG00000185043, ENSG00000184990, ENSG00000111057, ENSG00000087088, ENSG00000167815, ENSG00000002330, ENSG00000015475	2439	52	19453	1.8405714826379034	1.0	0.7677710928431402	0.7484260751242522
GOTERM_BP_DIRECT	GO:0045824~negative regulation of innate immune response	9	0.34103827207275483	0.05508459282650464	ENSG00000143799, ENSG00000197111, ENSG00000145220, ENSG00000142208, ENSG00000253729, ENSG00000164924, ENSG00000175334, ENSG00000178999, ENSG00000105298	2439	34	19453	2.1112437594964186	1.0	0.770427989372074	0.7510160275979739
GOTERM_BP_DIRECT	GO:0032481~positive regulation of type I interferon production	9	0.34103827207275483	0.05508459282650464	ENSG00000215301, ENSG00000165025, ENSG00000088888, ENSG00000145907, ENSG00000175104, ENSG00000102103, ENSG00000247315, ENSG00000184216, ENSG00000126456	2439	34	19453	2.1112437594964186	1.0	0.770427989372074	0.7510160275979739
GOTERM_BP_DIRECT	GO:0008625~extrinsic apoptotic signaling pathway via death domain receptors	10	0.378931413414172	0.055754605233214516	ENSG00000215301, ENSG00000081791, ENSG00000151929, ENSG00000166681, ENSG00000160570, ENSG00000087088, ENSG00000196730, ENSG00000002330, ENSG00000015475, ENSG00000164104	2439	40	19453	1.9939524395243953	1.0	0.7780186008799249	0.7584153835148222
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	27	1.0231148162182644	0.05690372318786774	ENSG00000158769, ENSG00000105357, ENSG00000131504, ENSG00000049860, ENSG00000135046, ENSG00000164292, ENSG00000133026, ENSG00000136238, ENSG00000162493, ENSG00000082397, ENSG00000100345, ENSG00000092820, ENSG00000130827, ENSG00000104880, ENSG00000071127, ENSG00000147065, ENSG00000118680, ENSG00000023902, ENSG00000115963, ENSG00000114554, ENSG00000197702, ENSG00000163171, ENSG00000186575, ENSG00000109062, ENSG00000140416, ENSG00000160226, ENSG00000186635	2439	151	19453	1.4261381686664547	1.0	0.7922450025609286	0.7722833320121093
GOTERM_BP_DIRECT	GO:0032204~regulation of telomere maintenance	7	0.2652519893899204	0.059208386347918224	ENSG00000140451, ENSG00000255150, ENSG00000160789, ENSG00000079246, ENSG00000166848, ENSG00000107672, ENSG00000005007	2439	23	19453	2.4274203611601335	1.0	0.8187367813540185	0.7981076150699022
GOTERM_BP_DIRECT	GO:0001824~blastocyst development	7	0.2652519893899204	0.059208386347918224	ENSG00000076924, ENSG00000129562, ENSG00000171848, ENSG00000126749, ENSG00000186298, ENSG00000013275, ENSG00000167526	2439	23	19453	2.4274203611601335	1.0	0.8187367813540185	0.7981076150699022
GOTERM_BP_DIRECT	GO:0018345~protein palmitoylation	7	0.2652519893899204	0.059208386347918224	ENSG00000156599, ENSG00000184307, ENSG00000171307, ENSG00000113811, ENSG00000102312, ENSG00000135821, ENSG00000188706	2439	23	19453	2.4274203611601335	1.0	0.8187367813540185	0.7981076150699022
GOTERM_BP_DIRECT	GO:0043434~response to peptide hormone	12	0.45471769609700646	0.06147019171905501	ENSG00000172270, ENSG00000118523, ENSG00000090273, ENSG00000145191, ENSG00000103549, ENSG00000162337, ENSG00000135046, ENSG00000111361, ENSG00000114353, ENSG00000102265, ENSG00000173402, ENSG00000115211	2439	53	19453	1.8058437188145466	1.0	0.8480943832660592	0.8267255130070649
GOTERM_BP_DIRECT	GO:0000413~protein peptidyl-prolyl isomerization	8	0.30314513073133764	0.06261124032718718	ENSG00000166794, ENSG00000196262, ENSG00000088832, ENSG00000168938, ENSG00000171497, ENSG00000004478, ENSG00000127445, ENSG00000108179	2439	29	19453	2.20022338154416	1.0	0.8599548334376811	0.8382871233019802
GOTERM_BP_DIRECT	GO:0010971~positive regulation of G2/M transition of mitotic cell cycle	8	0.30314513073133764	0.06261124032718718	ENSG00000167325, ENSG00000169057, ENSG00000179051, ENSG00000141867, ENSG00000134057, ENSG00000101224, ENSG00000158402, ENSG00000135446	2439	29	19453	2.20022338154416	1.0	0.8599548334376811	0.8382871233019802
GOTERM_BP_DIRECT	GO:0045995~regulation of embryonic development	11	0.4168245547555892	0.0629156756794218	ENSG00000136518, ENSG00000183207, ENSG00000176476, ENSG00000113812, ENSG00000175792, ENSG00000154429, ENSG00000117505, ENSG00000187778, ENSG00000204463, ENSG00000161800, ENSG00000101442	2439	47	19453	1.8666788795547529	1.0	0.8621986765753947	0.8404744298161324
GOTERM_BP_DIRECT	GO:0000184~nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	10	0.378931413414172	0.06382063586553717	ENSG00000108349, ENSG00000189266, ENSG00000171824, ENSG00000170473, ENSG00000114503, ENSG00000265241, ENSG00000116698, ENSG00000005007, ENSG00000141543, ENSG00000103342	2439	41	19453	1.945319453194532	1.0	0.8695735429726777	0.8476634766085103
GOTERM_BP_DIRECT	GO:0019216~regulation of lipid metabolic process	10	0.378931413414172	0.06382063586553717	ENSG00000105699, ENSG00000113648, ENSG00000135052, ENSG00000143418, ENSG00000064687, ENSG00000077463, ENSG00000112033, ENSG00000197746, ENSG00000125741, ENSG00000107223	2439	41	19453	1.945319453194532	1.0	0.8695735429726777	0.8476634766085103
GOTERM_BP_DIRECT	GO:0006891~intra-Golgi vesicle-mediated transport	9	0.34103827207275483	0.06388064803578736	ENSG00000122218, ENSG00000175582, ENSG00000105402, ENSG00000105669, ENSG00000184432, ENSG00000054116, ENSG00000133103, ENSG00000181789, ENSG00000158623	2439	35	19453	2.0509225092250922	1.0	0.8695735429726777	0.8476634766085103
GOTERM_BP_DIRECT	GO:0009267~cellular response to starvation	16	0.6062902614626753	0.06447383850990326	ENSG00000157954, ENSG00000103197, ENSG00000105974, ENSG00000177628, ENSG00000135821, ENSG00000005893, ENSG00000198911, ENSG00000196998, ENSG00000204371, ENSG00000204217, ENSG00000168389, ENSG00000125952, ENSG00000140941, ENSG00000166986, ENSG00000109971, ENSG00000102572	2439	79	19453	1.6153538750577376	1.0	0.8715458962830037	0.8495861338439359
GOTERM_BP_DIRECT	GO:0000956~nuclear-transcribed mRNA catabolic process	6	0.22735884804850323	0.06516630801723375	ENSG00000130520, ENSG00000171824, ENSG00000092847, ENSG00000005007, ENSG00000130332, ENSG00000204272	2439	18	19453	2.658603252699194	1.0	0.8715458962830037	0.8495861338439359
GOTERM_BP_DIRECT	GO:0070131~positive regulation of mitochondrial translation	6	0.22735884804850323	0.06516630801723375	ENSG00000183978, ENSG00000167112, ENSG00000254858, ENSG00000108561, ENSG00000165526, ENSG00000274523	2439	18	19453	2.658603252699194	1.0	0.8715458962830037	0.8495861338439359
GOTERM_BP_DIRECT	GO:0061709~reticulophagy	6	0.22735884804850323	0.06516630801723375	ENSG00000140474, ENSG00000177169, ENSG00000162627, ENSG00000110046, ENSG00000141699, ENSG00000143222	2439	18	19453	2.658603252699194	1.0	0.8715458962830037	0.8495861338439359
GOTERM_BP_DIRECT	GO:0032270~positive regulation of cellular protein metabolic process	6	0.22735884804850323	0.06516630801723375	ENSG00000136826, ENSG00000114867, ENSG00000131408, ENSG00000276043, ENSG00000142208, ENSG00000102882	2439	18	19453	2.658603252699194	1.0	0.8715458962830037	0.8495861338439359
GOTERM_BP_DIRECT	GO:0034497~protein localization to pre-autophagosomal structure	6	0.22735884804850323	0.06516630801723375	ENSG00000157954, ENSG00000130734, ENSG00000116688, ENSG00000196998, ENSG00000132254, ENSG00000198925	2439	18	19453	2.658603252699194	1.0	0.8715458962830037	0.8495861338439359
GOTERM_BP_DIRECT	GO:0051642~centrosome localization	6	0.22735884804850323	0.06516630801723375	ENSG00000103274, ENSG00000188807, ENSG00000126787, ENSG00000087586, ENSG00000100242, ENSG00000166579	2439	18	19453	2.658603252699194	1.0	0.8715458962830037	0.8495861338439359
GOTERM_BP_DIRECT	GO:0006878~cellular copper ion homeostasis	6	0.22735884804850323	0.06516630801723375	ENSG00000171867, ENSG00000136868, ENSG00000125148, ENSG00000134287, ENSG00000177556, ENSG00000143761	2439	18	19453	2.658603252699194	1.0	0.8715458962830037	0.8495861338439359
GOTERM_BP_DIRECT	GO:0030308~negative regulation of cell growth	23	0.8715422508525956	0.06633949058891074	ENSG00000022267, ENSG00000074800, ENSG00000102054, ENSG00000131238, ENSG00000215301, ENSG00000068001, ENSG00000105568, ENSG00000167085, ENSG00000134222, ENSG00000112033, ENSG00000197019, ENSG00000115310, ENSG00000204217, ENSG00000163132, ENSG00000147889, ENSG00000186010, ENSG00000204389, ENSG00000143537, ENSG00000127616, ENSG00000204388, ENSG00000057019, ENSG00000204628, ENSG00000149547	2439	126	19453	1.4559017812400348	1.0	0.8852990534485206	0.8629927618531227
GOTERM_BP_DIRECT	GO:1903608~protein localization to cytoplasmic stress granule	4	0.15157256536566882	0.06775020632354488	ENSG00000138385, ENSG00000215301, ENSG00000079785, ENSG00000065978	2439	8	19453	3.98790487904879	1.0	0.8867007731252811	0.8643591633312213
GOTERM_BP_DIRECT	GO:0035280~miRNA loading onto RISC involved in gene silencing by miRNA	4	0.15157256536566882	0.06775020632354488	ENSG00000092847, ENSG00000160710, ENSG00000180228, ENSG00000139546	2439	8	19453	3.98790487904879	1.0	0.8867007731252811	0.8643591633312213
GOTERM_BP_DIRECT	GO:1903214~regulation of protein targeting to mitochondrion	4	0.15157256536566882	0.06775020632354488	ENSG00000147889, ENSG00000158828, ENSG00000130770, ENSG00000143575	2439	8	19453	3.98790487904879	1.0	0.8867007731252811	0.8643591633312213
GOTERM_BP_DIRECT	GO:1900364~negative regulation of mRNA polyadenylation	4	0.15157256536566882	0.06775020632354488	ENSG00000204356, ENSG00000136807, ENSG00000103549, ENSG00000100722	2439	8	19453	3.98790487904879	1.0	0.8867007731252811	0.8643591633312213
GOTERM_BP_DIRECT	GO:0030836~positive regulation of actin filament depolymerization	4	0.15157256536566882	0.06775020632354488	ENSG00000165410, ENSG00000071127, ENSG00000125868, ENSG00000164251	2439	8	19453	3.98790487904879	1.0	0.8867007731252811	0.8643591633312213
GOTERM_BP_DIRECT	GO:0098884~postsynaptic neurotransmitter receptor internalization	4	0.15157256536566882	0.06775020632354488	ENSG00000183020, ENSG00000042753, ENSG00000006125, ENSG00000161203	2439	8	19453	3.98790487904879	1.0	0.8867007731252811	0.8643591633312213
GOTERM_BP_DIRECT	GO:1901841~regulation of high voltage-gated calcium channel activity	4	0.15157256536566882	0.06775020632354488	ENSG00000143933, ENSG00000160014, ENSG00000198668, ENSG00000075142	2439	8	19453	3.98790487904879	1.0	0.8867007731252811	0.8643591633312213
GOTERM_BP_DIRECT	GO:0002480~antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent	4	0.15157256536566882	0.06775020632354488	ENSG00000204525, ENSG00000206503, ENSG00000234745, ENSG00000204592	2439	8	19453	3.98790487904879	1.0	0.8867007731252811	0.8643591633312213
GOTERM_BP_DIRECT	GO:0040016~embryonic cleavage	4	0.15157256536566882	0.06775020632354488	ENSG00000163870, ENSG00000275700, ENSG00000131747, ENSG00000198900	2439	8	19453	3.98790487904879	1.0	0.8867007731252811	0.8643591633312213
GOTERM_BP_DIRECT	GO:0007568~aging	26	0.9852216748768473	0.06861765534070169	ENSG00000127022, ENSG00000177885, ENSG00000071655, ENSG00000145191, ENSG00000176890, ENSG00000044115, ENSG00000173402, ENSG00000178999, ENSG00000142168, ENSG00000167468, ENSG00000184481, ENSG00000030110, ENSG00000100823, ENSG00000100300, ENSG00000233276, ENSG00000102265, ENSG00000176165, ENSG00000064651, ENSG00000134001, ENSG00000072274, ENSG00000152234, ENSG00000142453, ENSG00000118523, ENSG00000163870, ENSG00000118705, ENSG00000184216	2439	147	19453	1.4106874402077354	1.0	0.8961348492358305	0.8735555352989329
GOTERM_BP_DIRECT	GO:0048680~positive regulation of axon regeneration	5	0.189465706707086	0.06944581510734266	ENSG00000196924, ENSG00000030582, ENSG00000166579, ENSG00000140443, ENSG00000102572	2439	13	19453	3.0676191377298387	1.0	0.8992644532544032	0.8766062847659907
GOTERM_BP_DIRECT	GO:0009303~rRNA transcription	5	0.189465706707086	0.06944581510734266	ENSG00000107833, ENSG00000077235, ENSG00000117877, ENSG00000166986, ENSG00000214274	2439	13	19453	3.0676191377298387	1.0	0.8992644532544032	0.8766062847659907
GOTERM_BP_DIRECT	GO:1903377~negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	5	0.189465706707086	0.06944581510734266	ENSG00000116288, ENSG00000158828, ENSG00000168036, ENSG00000147140, ENSG00000100225	2439	13	19453	3.0676191377298387	1.0	0.8992644532544032	0.8766062847659907
GOTERM_BP_DIRECT	GO:0010269~response to selenium ion	5	0.189465706707086	0.06944581510734266	ENSG00000184470, ENSG00000178980, ENSG00000198832, ENSG00000233276, ENSG00000141741	2439	13	19453	3.0676191377298387	1.0	0.8992644532544032	0.8766062847659907
