gene_id	CK0816_S1.htseq.count	CK0817_S2.htseq.count	CK0818_S3.htseq.count	CK0819_S4.htseq.count	CK0820_S5.htseq.count	CK0821_S6.htseq.count	CK0822_S7.htseq.count	CK0823_S8.htseq.count	CK0824_S9.htseq.count
ENSG00000153395	1955	1257	2096	613	608	678	1335	835	987
ENSG00000153404	25	42	43	59	51	41	73	49	72
ENSG00000153406	275	199	340	187	177	221	389	330	286
ENSG00000153443	361	315	273	101	102	101	194	156	206
ENSG00000153446	3	4	9	3	9	8	20	4	13
ENSG00000153485	257	142	231	100	152	114	288	153	162
ENSG00000153487	384	286	255	227	215	186	377	303	269
ENSG00000153495	9	4	6	27	20	15	42	18	26
ENSG00000153498	2	0	0	3	3	2	3	10	6
ENSG00000153531	65	79	92	70	119	110	110	144	139
ENSG00000153551	343	286	350	180	186	157	396	314	286
ENSG00000153558	858	574	844	960	915	813	1819	1215	1191
ENSG00000153560	3933	2922	3446	2055	2010	2150	3615	2765	2965
ENSG00000153561	6266	4282	6235	2711	2821	2671	4831	3527	3950
ENSG00000153563	24	40	55	66	51	54	86	42	77
ENSG00000153574	487	447	494	226	149	186	399	259	274
ENSG00000153684	0	0	0	0	0	0	0	0	1
ENSG00000153707	578	396	455	586	505	419	836	514	644
ENSG00000153714	39	87	52	31	27	31	55	35	34
ENSG00000153721	1287	999	1025	717	588	632	1325	889	875
ENSG00000153767	469	336	542	496	369	398	659	479	487
ENSG00000153774	1083	680	994	741	584	628	1308	684	793
ENSG00000153779	0	0	0	0	0	0	0	0	0
ENSG00000153786	954	810	1186	661	512	600	1102	735	753
ENSG00000153789	0	1	0	0	1	0	1	0	1
ENSG00000153790	148	104	117	100	107	119	164	150	155
ENSG00000153802	71	26	61	144	120	100	181	151	174
ENSG00000153814	476	276	373	397	363	400	657	497	448
ENSG00000153815	328	442	195	280	233	243	428	257	280
ENSG00000153820	0	0	0	1	0	0	2	1	2
ENSG00000153822	0	0	0	1	1	1	0	0	1
ENSG00000153823	0	0	0	0	1	0	1	1	2
ENSG00000153827	9310	7121	8618	4968	4542	4695	7262	6027	6470
ENSG00000153832	39	43	61	135	128	92	284	114	138
ENSG00000153879	3367	2135	2906	1550	1602	1584	3161	2235	2080
ENSG00000153885	1079	790	926	596	665	698	1150	923	1049
ENSG00000153896	106	66	140	136	81	80	175	164	151
ENSG00000153898	552	292	511	396	398	409	794	477	436
ENSG00000153902	0	2	4	1	7	5	10	4	3
ENSG00000153904	1395	989	1229	560	594	568	900	690	738
ENSG00000153914	8952	5474	7373	5983	6303	6278	9340	7855	8171
ENSG00000153922	8827	5618	7248	6259	5629	5808	9080	6859	7363
ENSG00000153923	0	0	0	0	0	0	0	0	0
ENSG00000153930	39	43	75	29	32	45	20	33	38
ENSG00000153933	1786	1021	1658	1673	1402	1208	3022	1761	1722
ENSG00000153936	2591	1437	2296	1090	1116	1039	1652	1379	1405
ENSG00000153944	3092	2061	2442	2119	1570	1519	3665	2208	2347
ENSG00000153956	1911	1196	1735	1258	1198	1341	2040	1575	1585
ENSG00000153975	1608	961	1551	1276	1042	1232	2087	1294	1396
ENSG00000153976	492	269	363	422	400	353	762	460	499
ENSG00000153982	258	163	241	431	277	257	788	359	327
ENSG00000153989	3309	2251	2587	1314	1147	1060	2142	1463	1415
ENSG00000153993	314	127	211	320	359	305	516	398	414
ENSG00000154001	1902	1378	1605	892	908	817	1469	1172	1113
ENSG00000154007	5	3	4	37	36	39	41	32	39
ENSG00000154016	0	0	0	0	0	1	0	0	1
ENSG00000154025	1	1	2	4	4	6	6	6	10
ENSG00000154027	81	67	30	71	110	95	75	104	109
ENSG00000154040	205	205	220	154	129	156	252	203	244
ENSG00000154059	1602	985	2235	1307	1117	1260	2233	1453	1635
ENSG00000154065	127	75	258	164	149	230	320	161	182
ENSG00000154079	61	93	163	140	164	125	300	147	158
ENSG00000154080	161	126	133	113	96	54	229	121	160
ENSG00000154096	29	23	16	15	18	9	24	24	19
ENSG00000154099	62	76	97	106	86	98	165	176	173
ENSG00000154102	27	14	34	39	47	21	53	50	40
ENSG00000154114	914	566	897	613	736	661	921	758	777
ENSG00000154118	86	103	78	125	113	96	223	179	248
ENSG00000154122	876	889	796	554	604	593	1228	825	822
ENSG00000154124	2185	1436	1745	1217	1219	1240	2248	1410	1651
ENSG00000154127	346	221	320	203	135	166	416	286	267
ENSG00000154133	7	1	2	5	11	7	10	12	11
ENSG00000154134	266	178	393	167	132	167	342	206	210
ENSG00000154143	8	2	3	25	9	25	38	25	13
ENSG00000154144	1003	739	995	472	497	421	946	682	673
ENSG00000154146	53	51	61	27	17	16	37	25	32
ENSG00000154153	269	207	385	438	448	459	688	498	593
ENSG00000154162	296	137	231	417	314	302	604	318	307
ENSG00000154165	2	3	3	6	7	6	17	2	3
ENSG00000154174	5805	3457	5152	3187	3365	3279	5392	4139	4180
ENSG00000154175	260	166	199	651	630	571	896	718	686
ENSG00000154188	1	0	8	17	18	12	29	11	23
ENSG00000154198	0	0	0	0	0	0	0	0	0
ENSG00000154217	174	127	154	188	152	176	351	233	206
ENSG00000154222	982	767	1076	616	673	812	1102	928	988
ENSG00000154227	5	2	2	97	71	62	147	94	66
ENSG00000154229	988	930	852	547	373	397	1104	640	704
ENSG00000154237	57	53	88	75	46	43	119	71	95
ENSG00000154240	784	522	707	718	531	545	1143	674	721
ENSG00000154252	1	3	1	7	6	3	7	13	2
ENSG00000154258	25	13	29	68	87	57	97	67	78
ENSG00000154262	38	13	20	149	93	112	157	113	94
ENSG00000154263	83	82	65	163	143	146	235	188	179
ENSG00000154265	1450	747	1579	1608	1142	1164	3089	1558	1544
ENSG00000154269	7	8	13	33	11	6	32	14	16
ENSG00000154274	12	18	20	15	18	19	53	17	24
ENSG00000154277	2909	1924	3438	902	713	740	1785	976	1228
ENSG00000154305	4225	2778	3850	2227	2245	2275	3650	2741	2886
ENSG00000154309	615	420	592	562	426	397	720	546	602
ENSG00000154310	1625	1238	1435	1433	1285	1177	2582	1623	1647
ENSG00000154316	22	29	33	55	54	60	68	92	83
ENSG00000154319	37	37	39	48	29	31	29	21	40
ENSG00000154328	95	81	140	98	88	94	181	90	132
ENSG00000154330	19	14	33	99	59	68	97	94	99
ENSG00000154342	6	4	2	9	10	7	21	17	18
ENSG00000154358	407	438	398	691	720	812	1060	912	1082
ENSG00000154359	530	320	560	416	428	366	762	518	516
ENSG00000154370	1642	1408	1676	1069	1077	1072	1643	1487	1586
ENSG00000154380	13656	8933	13263	7473	6573	6456	13783	9041	9155
ENSG00000154415	0	0	0	3	3	1	9	4	7
ENSG00000154429	2411	1578	2393	1082	1074	1096	2210	1460	1539
ENSG00000154438	0	0	0	2	4	9	1	0	2
ENSG00000154447	815	579	740	458	455	475	754	585	616
ENSG00000154451	2	2	3	9	3	9	19	16	16
ENSG00000154473	6683	4244	6540	3298	3370	3377	5532	4493	4791
ENSG00000154478	2	1	0	16	17	10	16	13	17
ENSG00000154479	80	56	84	165	201	176	349	241	234
ENSG00000154485	91	60	73	87	123	95	147	161	142
ENSG00000154493	0	1	2	0	1	0	2	1	1
ENSG00000154511	537	405	557	457	422	437	765	747	655
ENSG00000154518	3020	1588	3483	956	929	999	1925	1447	1420
ENSG00000154529	78	30	95	92	68	95	169	115	119
ENSG00000154545	8	26	84	20	6	2	21	4	2
ENSG00000154548	577	408	626	532	503	478	945	764	687
ENSG00000154553	467	314	490	375	397	312	765	478	479
ENSG00000154556	58	61	108	114	114	95	227	172	185
ENSG00000154582	964	610	1170	434	451	457	868	645	645
ENSG00000154589	2	0	1	3	8	9	6	12	7
ENSG00000154608	28	19	20	24	25	23	41	22	18
ENSG00000154611	0	0	0	0	1	4	1	2	2
ENSG00000154620	0	0	0	0	0	0	0	0	0
ENSG00000154639	1827	1224	1740	938	876	815	1787	1102	1213
ENSG00000154640	1138	732	895	1036	919	856	1843	1026	1043
ENSG00000154642	1322	780	1295	861	707	704	1283	842	908
ENSG00000154645	2	1	3	2	2	13	7	12	5
ENSG00000154646	1	0	0	5	4	2	2	4	11
ENSG00000154654	2	0	2	2	2	0	6	1	3
ENSG00000154655	75	47	87	59	71	73	119	97	109
ENSG00000154678	3	6	20	39	25	28	32	31	37
ENSG00000154710	103	59	100	116	71	69	119	73	106
ENSG00000154719	994	528	1117	545	424	445	1035	623	596
ENSG00000154721	65	78	106	141	176	166	227	258	245
ENSG00000154723	983	621	1081	345	286	267	717	413	374
ENSG00000154727	2380	1476	2560	1480	1307	1221	2627	1670	1636
ENSG00000154734	2377	2111	1414	4932	2359	2309	9780	3094	3303
ENSG00000154736	2	4	2	0	0	3	1	2	7
ENSG00000154743	1420	1010	1653	1358	1267	1250	2487	1745	1857
ENSG00000154760	1	0	1	0	3	2	3	8	1
ENSG00000154764	0	0	0	1	1	0	1	0	0
ENSG00000154767	758	658	858	589	554	607	1207	718	799
ENSG00000154781	897	806	922	812	774	742	1226	906	983
ENSG00000154783	20	27	10	65	90	79	81	117	126
ENSG00000154803	853	789	885	499	545	546	903	723	711
ENSG00000154813	1502	1015	1508	780	818	812	1451	1174	1200
ENSG00000154814	1420	986	1140	1214	1135	1273	2048	1653	1662
ENSG00000154822	696	473	662	681	740	722	997	776	874
ENSG00000154832	617	445	660	280	272	328	569	385	487
ENSG00000154839	894	638	925	587	500	525	1015	694	678
ENSG00000154845	1814	1417	2026	1325	1245	1302	1832	1367	1467
ENSG00000154856	15	10	19	12	5	9	13	11	15
ENSG00000154864	27	21	29	24	18	21	29	24	32
ENSG00000154874	0	0	0	0	0	0	0	0	0
ENSG00000154889	174	194	324	239	206	203	428	259	282
ENSG00000154898	525	437	332	516	443	495	809	529	724
ENSG00000154914	120	89	106	193	120	127	301	232	196
ENSG00000154917	280	249	354	230	196	177	438	305	345
ENSG00000154920	443	260	664	680	420	452	1249	538	614
ENSG00000154928	53	40	32	47	17	51	84	53	53
ENSG00000154930	105	65	161	124	85	102	299	139	141
ENSG00000154945	1856	1491	1892	1156	881	973	1871	1240	1415
ENSG00000154957	111	105	176	222	160	143	342	254	265
ENSG00000154975	0	0	2	1	17	5	1	2	3
ENSG00000154978	337	343	371	250	183	252	366	301	363
ENSG00000154997	0	0	0	3	3	4	2	8	10
ENSG00000155008	1057	673	972	633	534	476	1254	777	746
ENSG00000155011	4	6	9	6	4	10	2	1	6
ENSG00000155016	135	104	186	147	127	144	221	184	178
ENSG00000155026	7	16	15	61	86	49	24	55	67
ENSG00000155034	435	369	406	279	284	258	476	410	432
ENSG00000155052	0	1	1	1	0	0	0	0	0
ENSG00000155066	19	11	17	52	14	18	53	16	16
ENSG00000155070	0	0	0	0	0	0	0	0	0
ENSG00000155085	136	112	166	307	318	313	389	409	414
ENSG00000155087	0	0	0	1	0	1	1	1	0
ENSG00000155090	601	494	495	759	631	562	1406	768	774
ENSG00000155093	3	1	4	16	6	4	30	12	15
ENSG00000155096	2987	2183	3168	1648	1520	1515	2357	2014	1963
ENSG00000155097	2016	1296	2031	731	744	772	1038	888	1006
ENSG00000155099	80	51	120	155	120	102	175	102	112
ENSG00000155100	841	506	998	507	464	505	888	695	673
ENSG00000155111	963	691	844	863	710	739	1161	891	848
ENSG00000155115	1310	744	1488	383	419	479	725	685	735
ENSG00000155158	448	267	441	714	480	515	1408	714	666
ENSG00000155189	1433	806	1330	1458	1156	1192	2233	1359	1424
ENSG00000155229	2472	1603	2263	1530	1294	1257	2741	1765	2086
ENSG00000155249	0	0	0	2	3	2	3	3	2
ENSG00000155252	480	465	456	253	265	245	452	382	398
ENSG00000155254	292	203	354	97	108	95	192	163	145
ENSG00000155256	831	704	921	422	364	506	947	614	780
ENSG00000155265	35	26	15	86	98	66	87	103	93
ENSG00000155269	8	19	11	14	7	9	20	9	13
ENSG00000155275	782	653	754	684	647	747	1160	792	909
ENSG00000155287	597	418	596	442	460	423	804	544	553
ENSG00000155304	3371	2291	2913	1437	1454	1732	2121	2015	1844
ENSG00000155307	6	3	4	11	12	17	11	12	9
ENSG00000155313	2103	1441	1544	2168	1307	1358	2929	1863	1666
ENSG00000155324	19	12	50	70	34	34	98	46	52
ENSG00000155329	973	564	1086	561	520	530	921	680	607
ENSG00000155330	1067	667	1041	998	980	1006	1711	1195	1202
ENSG00000155363	1125	807	1255	1176	987	1104	2530	1394	1620
ENSG00000155366	314	249	442	219	172	207	477	291	282
ENSG00000155367	20	21	17	37	18	16	78	10	16
ENSG00000155368	1027	531	1085	291	281	279	519	389	475
ENSG00000155380	8508	5592	7679	2582	2261	2405	5579	3500	3745
ENSG00000155393	2146	1380	2149	918	864	954	1538	1190	1356
ENSG00000155428	15	11	11	9	7	4	20	16	8
ENSG00000155438	1431	907	1554	771	757	718	1269	1009	1039
ENSG00000155463	1491	999	1540	811	616	767	1572	946	1008
ENSG00000155465	41	56	39	91	90	91	131	155	160
ENSG00000155495	15	23	39	2	3	5	3	0	3
ENSG00000155506	6840	6398	5804	3880	3244	3507	6383	4413	4892
ENSG00000155508	1410	1018	1398	1106	1069	926	1649	1191	1298
ENSG00000155511	0	1	2	10	7	11	12	6	16
ENSG00000155530	141	100	131	205	141	167	271	193	187
ENSG00000155542	133	90	146	74	142	99	209	153	179
ENSG00000155545	2431	1767	2282	1720	1599	1786	2276	1908	1968
ENSG00000155561	15648	10382	13327	9142	7726	7962	15171	9958	11199
ENSG00000155592	956	653	738	726	644	683	1110	956	967
ENSG00000155621	482	332	466	527	468	501	715	595	617
ENSG00000155622	4	0	2	0	1	0	0	0	0
ENSG00000155629	94	56	154	130	107	160	167	183	224
ENSG00000155636	497	274	655	400	315	349	783	490	535
ENSG00000155657	5974	3842	5931	6649	6784	6969	9942	8462	9123
ENSG00000155659	0	0	0	0	0	0	0	0	0
ENSG00000155660	10791	5169	8274	1563	1254	1541	3003	1995	2059
ENSG00000155666	117	135	150	45	63	53	96	100	110
ENSG00000155714	49	26	30	94	112	118	154	206	159
ENSG00000155719	8	5	6	37	38	20	40	31	31
ENSG00000155729	166	103	290	250	265	302	445	290	345
ENSG00000155744	2879	2025	2160	2817	2445	2466	4194	2979	3165
ENSG00000155749	30	51	39	99	101	85	137	83	124
ENSG00000155754	37	31	40	209	146	175	231	209	226
ENSG00000155755	1550	917	1796	949	848	977	1625	1156	1256
ENSG00000155760	503	340	489	225	285	278	432	433	433
ENSG00000155761	125	92	152	187	205	180	313	260	281
ENSG00000155792	10	21	23	68	45	29	136	40	77
ENSG00000155816	380	223	297	377	312	320	752	407	436
ENSG00000155827	1596	1089	1858	1015	977	1099	1809	1276	1334
ENSG00000155833	0	0	0	0	0	0	0	0	0
ENSG00000155846	1198	908	960	1138	866	911	2072	1226	1353
ENSG00000155849	40	63	46	59	53	50	81	49	69
ENSG00000155850	1663	1235	2263	876	1001	905	1801	1366	1379
ENSG00000155858	1349	825	1272	746	725	776	1752	939	1219
ENSG00000155868	410	268	547	334	322	365	657	476	518
ENSG00000155875	16	1	6	37	25	62	76	52	47
ENSG00000155876	987	734	1121	477	473	477	743	635	618
ENSG00000155886	23	10	29	97	74	82	97	87	99
ENSG00000155890	0	0	0	0	5	4	1	1	0
ENSG00000155893	463	306	572	389	383	340	753	522	551
ENSG00000155897	2	2	0	0	0	0	0	0	0
ENSG00000155903	1437	782	1249	1157	1092	1053	1783	1204	1215
ENSG00000155906	986	734	1048	1097	1047	1067	1807	1456	1458
ENSG00000155918	0	0	1	1	2	0	3	3	1
ENSG00000155926	1	3	0	29	38	17	27	30	38
ENSG00000155957	234	187	352	214	209	191	467	322	292
ENSG00000155959	4490	2338	4958	1686	1361	1398	2903	1953	2060
ENSG00000155961	225	183	233	194	231	206	368	284	291
ENSG00000155962	59	54	75	103	99	103	109	94	148
ENSG00000155966	12	12	17	29	15	28	46	18	28
ENSG00000155970	406	247	398	444	423	464	619	479	459
ENSG00000155974	542	396	474	419	392	357	581	424	467
ENSG00000155975	766	428	683	505	511	493	926	596	681
ENSG00000155980	407	356	382	217	226	230	440	333	371
ENSG00000156006	12	3	12	10	2	1	7	3	3
ENSG00000156009	4	7	4	22	25	24	33	19	30
ENSG00000156011	1748	1090	1466	2596	2073	2124	3900	2396	2405
ENSG00000156017	2618	1594	2418	1180	1168	1145	1981	1484	1541
ENSG00000156026	707	453	721	501	485	443	784	547	587
ENSG00000156030	816	831	587	766	715	699	1334	1045	1129
ENSG00000156042	362	313	581	864	953	987	1019	1070	1055
ENSG00000156049	54	35	41	37	40	33	95	53	72
ENSG00000156050	118	81	121	131	138	104	175	163	195
ENSG00000156052	2504	1719	2357	1323	1210	1191	2058	1371	1662
ENSG00000156076	11	1	7	17	16	5	25	24	24
ENSG00000156096	4	1	8	26	17	10	16	8	12
ENSG00000156097	3	8	6	59	106	80	104	206	157
ENSG00000156103	176	62	152	236	134	134	411	151	185
ENSG00000156110	1265	794	1095	681	677	548	1114	847	875
ENSG00000156113	10	24	30	74	58	62	92	72	79
ENSG00000156127	0	0	0	0	0	0	0	0	1
ENSG00000156136	842	482	922	681	548	620	1067	671	739
ENSG00000156140	401	246	340	715	514	561	1012	589	716
ENSG00000156150	10	3	2	5	1	6	7	6	4
ENSG00000156162	1098	597	1149	951	766	830	1454	944	967
ENSG00000156170	766	517	657	491	536	555	799	653	715
ENSG00000156171	869	501	1012	609	521	493	1061	647	716
ENSG00000156172	59	34	85	94	83	67	104	65	91
ENSG00000156194	35	29	17	113	48	57	180	89	84
ENSG00000156206	4	9	8	27	27	39	13	22	27
ENSG00000156218	93	91	68	159	137	127	164	132	134
ENSG00000156219	1	3	3	5	6	8	7	8	19
ENSG00000156222	7	10	4	37	28	45	41	47	51
ENSG00000156232	687	655	638	481	470	494	799	586	534
ENSG00000156234	15	5	5	9	15	8	24	22	13
ENSG00000156239	548	367	658	307	277	325	636	404	439
ENSG00000156253	197	174	286	375	241	286	573	264	387
ENSG00000156256	4023	2319	3941	2533	2025	2014	4268	2542	2790
ENSG00000156261	7722	4528	7715	3662	2640	2849	7108	3700	4159
ENSG00000156265	4	8	7	54	69	29	70	61	54
ENSG00000156269	0	0	2	1	2	5	6	2	0
ENSG00000156273	2836	2287	2260	1516	1561	1538	2665	1767	1931
ENSG00000156282	0	0	0	1	0	0	0	0	0
ENSG00000156284	0	0	0	0	0	1	1	4	3
ENSG00000156298	120	62	146	107	97	72	219	130	123
ENSG00000156299	1938	1533	1768	1486	1492	1412	2688	1803	1997
ENSG00000156304	1297	1394	949	1275	939	962	1868	1200	1336
ENSG00000156313	601	427	527	434	336	361	706	446	494
ENSG00000156345	375	251	475	286	198	258	598	328	389
ENSG00000156374	1382	799	1348	1396	1317	1451	2120	1475	1566
ENSG00000156381	405	289	451	249	235	282	697	346	417
ENSG00000156384	259	183	414	331	376	345	631	496	506
ENSG00000156395	0	0	1	2	2	0	1	0	0
ENSG00000156398	1177	854	1186	793	851	898	1397	1163	1142
ENSG00000156411	1650	956	1887	509	527	499	1126	733	755
ENSG00000156413	5	9	4	60	96	82	82	188	188
ENSG00000156414	0	0	1	1	6	2	7	7	3
ENSG00000156427	36	66	5	61	32	21	47	61	75
ENSG00000156453	13	29	21	22	28	12	31	47	34
ENSG00000156463	13	25	32	43	27	34	54	37	67
ENSG00000156466	11	11	9	5	3	2	8	6	4
ENSG00000156467	2342	1510	2686	1022	1026	1006	2142	1496	1421
ENSG00000156469	421	270	499	260	292	269	453	333	384
ENSG00000156471	1635	1100	1414	737	646	717	1486	956	1017
ENSG00000156475	1	1	1	44	94	61	49	104	82
ENSG00000156482	2013	1314	2018	898	742	819	1893	1111	1073
ENSG00000156486	34	24	18	27	30	9	43	29	5
ENSG00000156500	173	144	220	447	346	332	685	417	464
ENSG00000156502	1518	1012	1417	915	751	841	1406	1055	1113
ENSG00000156504	2937	2064	2995	1292	1399	1207	2522	1649	1773
ENSG00000156508	77711	54280	76139	25820	19157	20301	52564	29508	31379
ENSG00000156509	12	6	7	74	60	73	84	61	67
ENSG00000156510	3	2	5	7	4	3	7	13	8
ENSG00000156515	1473	1086	1447	759	668	639	1647	901	950
ENSG00000156521	324	168	360	235	285	222	360	297	370
ENSG00000156531	7905	5088	7449	3563	3669	3657	6504	4826	5048
ENSG00000156535	672	539	815	440	426	419	831	551	519
ENSG00000156564	0	0	0	0	0	1	1	0	2
ENSG00000156574	6	4	9	23	36	22	41	42	45
ENSG00000156575	0	0	0	3	4	0	0	2	4
ENSG00000156587	6	2	5	15	6	19	41	15	23
ENSG00000156599	1714	1382	1357	736	712	806	1512	1206	1190
ENSG00000156603	255	163	243	107	120	111	225	147	174
ENSG00000156639	517	558	342	374	297	295	537	443	394
ENSG00000156642	1794	1142	1993	1046	900	858	1568	1145	1246
ENSG00000156650	1681	1240	1217	925	987	1082	1418	1385	1344
ENSG00000156671	2151	1499	1800	1665	1563	1514	2916	1980	1916
ENSG00000156675	1030	989	869	612	689	662	1413	920	1023
ENSG00000156687	1	0	0	1	0	0	0	0	0
ENSG00000156689	0	0	0	13	11	6	8	21	5
ENSG00000156697	2039	1462	1780	1207	982	1036	1753	1340	1597
ENSG00000156709	2226	1681	2246	1005	906	903	1794	1233	1326
ENSG00000156711	116	179	94	225	176	156	296	284	280
ENSG00000156735	2460	1662	2386	1726	1631	1549	2782	1879	2043
ENSG00000156738	0	0	0	2	6	9	6	13	6
ENSG00000156755	0	0	0	0	0	0	0	0	0
ENSG00000156787	781	533	931	897	705	778	1284	772	811
ENSG00000156795	101	78	94	164	95	111	215	128	141
ENSG00000156802	2992	2114	2915	1882	1687	1630	2781	1926	2139
ENSG00000156804	117	108	75	72	75	75	101	91	77
ENSG00000156831	490	303	536	354	373	392	576	460	415
ENSG00000156853	1071	793	944	932	774	881	1465	1086	1264
ENSG00000156858	495	666	529	444	405	409	809	629	666
ENSG00000156860	1051	1119	823	642	484	549	1024	754	753
ENSG00000156869	883	503	820	1196	860	850	1781	1007	1003
ENSG00000156873	1439	1048	1238	630	640	723	1057	994	988
ENSG00000156875	99	65	69	50	44	53	112	64	73
ENSG00000156876	3017	1729	2599	2001	1952	1849	3342	2369	2289
ENSG00000156885	0	0	0	0	0	0	1	3	0
ENSG00000156886	6	14	5	32	27	25	27	45	32
ENSG00000156920	4	4	2	15	12	14	6	19	24
ENSG00000156925	426	233	170	275	212	200	566	361	301
ENSG00000156928	507	276	490	357	305	299	646	394	439
ENSG00000156931	1851	1162	1786	1555	1294	1349	2254	1526	1525
ENSG00000156958	506	384	547	580	525	528	891	648	704
ENSG00000156959	3	15	4	76	81	68	70	139	103
ENSG00000156966	12	10	6	47	27	21	59	28	47
ENSG00000156968	2	2	0	2	4	2	5	5	2
ENSG00000156970	2944	1694	2908	1504	1179	1206	2754	1651	1730
ENSG00000156973	459	353	464	157	162	161	378	258	257
ENSG00000156976	6829	3819	7398	4058	3678	3721	7218	5167	5447
ENSG00000156983	1347	1258	1214	1235	1265	1396	1704	1491	1721
ENSG00000156990	1073	789	1172	613	544	604	1399	818	853
ENSG00000157005	0	0	0	0	0	0	0	0	0
ENSG00000157014	711	671	637	328	304	326	582	444	539
ENSG00000157017	102	96	96	88	107	81	148	136	174
ENSG00000157020	2420	1720	2590	1117	990	1059	2093	1508	1536
ENSG00000157021	53	30	67	27	60	34	60	48	59
ENSG00000157036	1365	1014	1241	842	844	786	1622	1157	1213
ENSG00000157045	189	127	261	144	119	138	322	167	163
ENSG00000157060	0	0	0	3	2	3	1	4	0
ENSG00000157064	11	41	42	48	37	53	69	40	43
ENSG00000157077	1216	983	1111	1177	951	969	1905	1295	1463
ENSG00000157087	10	23	7	80	83	86	100	110	101
ENSG00000157093	0	0	4	4	2	1	7	3	3
ENSG00000157103	4	6	21	25	18	19	31	14	9
ENSG00000157106	13379	9737	9884	9651	8315	8083	14668	9968	10512
ENSG00000157107	1199	772	1126	1021	841	879	1277	1037	966
ENSG00000157110	291	267	225	179	186	178	306	249	285
ENSG00000157111	11	9	29	16	18	19	67	27	16
ENSG00000157119	1	1	1	4	1	1	1	6	5
ENSG00000157131	0	0	0	12	6	10	9	7	6
ENSG00000157150	7	4	2	5	4	8	11	8	3
ENSG00000157152	210	176	149	164	138	123	279	140	198
ENSG00000157168	2	3	1	2	2	3	4	8	1
ENSG00000157181	1640	975	1580	1321	1041	1125	2065	1430	1516
ENSG00000157184	399	310	415	761	528	515	1416	773	755
ENSG00000157191	629	461	791	318	354	360	510	474	567
ENSG00000157193	852	551	808	1183	640	657	2319	835	967
ENSG00000157211	1	1	0	17	18	14	15	17	15
ENSG00000157212	1916	1363	1692	1660	1409	1444	2663	1824	2070
ENSG00000157214	399	201	490	439	394	354	1041	505	526
ENSG00000157216	570	450	491	329	304	319	636	495	462
ENSG00000157219	1	0	0	7	3	16	11	6	9
ENSG00000157224	1392	777	1482	604	634	660	1126	994	835
ENSG00000157227	22	26	21	76	69	59	136	80	85
ENSG00000157240	251	186	240	181	169	165	259	222	222
ENSG00000157259	1274	844	1372	1458	1474	1334	2958	1997	1824
ENSG00000157303	0	1	0	0	2	0	0	0	0
ENSG00000157306	52	42	43	80	66	86	137	100	132
ENSG00000157315	44	51	45	59	70	46	88	86	94
ENSG00000157322	8	3	7	18	9	3	16	24	7
ENSG00000157326	81	77	120	51	31	47	71	51	66
ENSG00000157330	0	0	0	0	0	1	1	0	2
ENSG00000157335	6	1	5	6	7	5	11	15	6
ENSG00000157343	1	3	3	15	12	12	18	15	15
ENSG00000157349	323	297	346	281	287	261	433	413	486
ENSG00000157350	629	574	637	521	502	512	1096	841	910
ENSG00000157353	404	275	616	468	414	434	815	589	596
ENSG00000157368	2	11	4	123	97	89	140	111	159
ENSG00000157379	278	254	358	147	154	159	296	237	254
ENSG00000157388	132	141	137	232	297	306	401	397	416
ENSG00000157399	3	9	5	4	7	9	3	7	8
ENSG00000157404	258	175	295	316	238	232	671	336	337
ENSG00000157423	31	23	38	123	96	98	102	84	122
